,Landmark,Latitude,Longitude,categories,delivery.id,delivery.provider.icon.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.name,delivery.url,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id
29,The Town Hall,40.7560233,-73.9845629,Juice Bar,,,,,,,False,538d044c498eb8ab1307cd61,129 W 41st St,US,New York,United States,at Equinox Bryant Park,163,"['129 W 41st St (at Equinox Bryant Park)', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.754640331117024, 'lng': -73.98521536250983}]",40.754640331117024,-73.98521536250983,,,NY,Juice Press at Equinox Bryant Park,v-1543773042,
0,Trinity Church,40.7080539,-74.0121939519978,Cemetery,,,,,,,False,4c7026da9375a093831b0637,74 Trinity Pl,US,New York,United States,btwn Thames & Rector St,19,"['74 Trinity Pl (btwn Thames & Rector St)', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.707917982031134, 'lng': -74.01204926443945}]",40.707917982031134,-74.01204926443945,,10006,NY,Alexander Hamilton's Grave,v-1543773043,
1,Trinity Church,40.7080539,-74.0121939519978,Church,,,,,,,False,4ab7a271f964a520477a20e3,75 Broadway,US,New York,United States,at Wall St,26,"['75 Broadway (at Wall St)', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.70797965872287, 'lng': -74.01189448847654}]",40.70797965872287,-74.01189448847654,,10006,NY,Trinity Church,v-1543773043,33259499
2,Trinity Church,40.7080539,-74.0121939519978,Government Building,,,,,,,False,4bead30e415e20a11e7be5bb,74 Trinity Pl,US,New York,United States,,26,"['74 Trinity Pl', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.708268799993824, 'lng': -74.01234207384432}]",40.708268799993824,-74.01234207384432,,10006,NY,74 Trinity Pl,v-1543773043,
3,Trinity Church,40.7080539,-74.0121939519978,Bridge,,,,,,,False,4bed6830e3562d7f8deefef8,,US,New York,United States,,3,"['New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.708082, 'lng': -74.01217}]",40.708082,-74.01217,,10006,NY,Trinity Place Bridge,v-1543773043,
4,Trinity Church,40.7080539,-74.0121939519978,Neighborhood,,,,,,,False,4bc24023461576b056237d32,,US,New York,United States,,239,"['New York, NY 10038', 'United States']",,40.706009558537616,-74.01130918295232,,10038,NY,Financial District,v-1543773043,
5,Trinity Church,40.7080539,-74.0121939519978,Metro Station,,,,,,,False,4aea2b78f964a520edb921e3,Wall St,US,New York,United States,Broadway,56,"['Wall St (Broadway)', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.707710007867334, 'lng': -74.01169538497925}]",40.707710007867334,-74.01169538497925,,10006,NY,MTA Subway - Wall St (4/5),v-1543773043,
6,Trinity Church,40.7080539,-74.0121939519978,Advertising Agency,,,,,,,False,57d96397498efdabd0952df9,,US,New York,United States,,8,"['New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.708129, 'lng': -74.012199}]",40.708129,-74.012199,,10006,NY,Oliver,v-1543773043,
7,Trinity Church,40.7080539,-74.0121939519978,Medical Center,,,,,,,False,4d6d89d568406ea8ff987783,2 Rector St Rm 1303,US,New York,United States,,17,"['2 Rector St Rm 1303', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.707906759308614, 'lng': -74.01212945455843}]",40.707906759308614,-74.01212945455843,,10006,NY,Lifetime Physical Therapy,v-1543773043,
8,Trinity Church,40.7080539,-74.0121939519978,General College & University,,,,,,,False,4cbe27e30adda35d6d5715e3,52 Broadway,US,New York,United States,,40,"['52 Broadway', 'New York, NY 10004', 'United States']","[{'label': 'display', 'lat': 40.7077846972284, 'lng': -74.01187727363377}]",40.7077846972284,-74.01187727363377,,10004,NY,Uft,v-1543773043,
9,Trinity Church,40.7080539,-74.0121939519978,Church,,,,,,,False,5b7455d96f0aa2002c360f99,,US,New York,United States,,16,"['New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.708198, 'lng': -74.012222}]",40.708198,-74.012222,,10006,NY,Chapel Of All Saints,v-1543773043,
10,Trinity Church,40.7080539,-74.0121939519978,Tunnel,,,,,,,False,4be5dfe9910020a13ea2d314,Interstate 478,US,New York,United States,,1461,"['Interstate 478', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.69495630955058, 'lng': -74.01334762573242}]",40.69495630955058,-74.01334762573242,,,NY,Brooklyn-Battery Tunnel (Hugh L. Carey Tunnel),v-1543773043,67535051
11,Trinity Church,40.7080539,-74.0121939519978,Cemetery,,,,,,,False,4db5b2bb81543d71da5dd719,74 Trinity Pl,US,New York,United States,btwn Thames & Rector St,47,"['74 Trinity Pl (btwn Thames & Rector St)', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.708336373993255, 'lng': -74.01176524522218}]",40.708336373993255,-74.01176524522218,,10006,NY,Trinity Church Cemetery,v-1543773043,
12,Trinity Church,40.7080539,-74.0121939519978,Chiropractor,,,,,,,False,4de51a6118385df2b063d940,2 Rector St Rm 1301,US,New York,United States,at Trinity Place,23,"['2 Rector St Rm 1301 (at Trinity Place)', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.707877523460894, 'lng': -74.01203816610224}]",40.707877523460894,-74.01203816610224,,10006,NY,"Downtown Chiropractic, P. C.",v-1543773043,
13,Trinity Church,40.7080539,-74.0121939519978,Financial or Legal Service,,,,,,,False,431f7f00f964a52085271fe3,11 Wall St,US,New York,United States,btwn Broadway & Broad St,157,"['11 Wall St (btwn Broadway & Broad St)', 'New York, NY 10005', 'United States']","[{'label': 'display', 'lat': 40.706941438950565, 'lng': -74.01104092597961}]",40.706941438950565,-74.01104092597961,,10005,NY,New York Stock Exchange,v-1543773043,39879702
14,Trinity Church,40.7080539,-74.0121939519978,Office,,,,,,,False,4bfacc665ec320a1932a8cd3,1 Wall St,US,New York,United States,Broadway,116,"['1 Wall St (Broadway)', 'New York, NY 10005', 'United States']","[{'label': 'display', 'lat': 40.70701230471061, 'lng': -74.01211841269328}]",40.70701230471061,-74.01211841269328,,10005,NY,One Wall Street,v-1543773043,
15,Trinity Church,40.7080539,-74.0121939519978,Food Truck,,,,,,,False,590b59609b047320f6f69a28,Trinity Church,US,New York,United States,,25,"['Trinity Church', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.70810686276819, 'lng': -74.01190596503754}]",40.70810686276819,-74.01190596503754,,10006,NY,Thai Street Food Truck Trinity Church,v-1543773043,
16,Trinity Church,40.7080539,-74.0121939519978,Lawyer,,,,,,,False,51acd7b6498ee7f321a97881,2 Wall St Fl 8,US,New York,United States,,11,"['2 Wall St Fl 8', 'New York, NY 10005', 'United States']","[{'label': 'display', 'lat': 40.708131296961454, 'lng': -74.01211254301745}]",40.708131296961454,-74.01211254301745,,10005,NY,"Christophe Law Group, P.C.",v-1543773043,
17,Trinity Church,40.7080539,-74.0121939519978,Jewelry Store,,,,,,,False,4a983596f964a520fd2a20e3,64 Trinity Pl,US,New York,United States,Rector St.,51,"['64 Trinity Pl (Rector St.)', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.70800437019543, 'lng': -74.0128005461096}]",40.70800437019543,-74.0128005461096,,10006,NY,Greenwich St Jewelers,v-1543773043,40913780
18,Trinity Church,40.7080539,-74.0121939519978,Gym,,,,,,,False,4bd4e0ab29eb9c74709592e1,71 Broadway,US,New York,United States,Rector,10,"['71 Broadway (Rector)', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.70808373854244, 'lng': -74.01207811336964}]",40.70808373854244,-74.01207811336964,,10006,NY,71 Broadway Gym,v-1543773043,
19,Trinity Church,40.7080539,-74.0121939519978,Office,,,,,,,False,4ed64cc7b634747d77266587,111 Broadway,US,New York,United States,,29,"['111 Broadway', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.70800297642037, 'lng': -74.01185432050767}]",40.70800297642037,-74.01185432050767,,10006,NY,Trinity Center,v-1543773043,
20,Trinity Church,40.7080539,-74.0121939519978,School,,,,,,,False,4bbe3423061fb713e0e6edce,111 Broadway,US,New York,United States,,26,"['111 Broadway', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.7082514308806, 'lng': -74.01202810836244}]",40.7082514308806,-74.01202810836244,,10006,NY,New York City Charter School Center,v-1543773043,
21,Trinity Church,40.7080539,-74.0121939519978,Bank,,,,,,,False,4ba3924df964a520524838e3,2 Wall St,US,New York,United States,at Broadway,72,"['2 Wall St (at Broadway)', 'New York, NY 10005', 'United States']","[{'label': 'display', 'lat': 40.70776490530766, 'lng': -74.01142984628677}]",40.70776490530766,-74.01142984628677,,10005,NY,TD Bank,v-1543773043,
22,Trinity Church,40.7080539,-74.0121939519978,Cuban Restaurant,,,,,,,False,523c84fd498e6fb7fbcd0253,73 New St,US,New York,United States,,32,"['73 New St', 'New York, NY 10004', 'United States']","[{'label': 'display', 'lat': 40.707767, 'lng': -74.012227}]",40.707767,-74.012227,,10004,NY,Sofie's,v-1543773043,
23,Trinity Church,40.7080539,-74.0121939519978,Office,,,,,,,False,4bb64dbd6edc76b04cb9301c,111 Broadway,US,New York,United States,,43,"['111 Broadway', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.708327130824564, 'lng': -74.01181930438602}]",40.708327130824564,-74.01181930438602,,10006,NY,Trinity Building,v-1543773043,
24,Trinity Church,40.7080539,-74.0121939519978,Karaoke Bar,,,,,,,False,4f1a00a3e4b0e2eee9da65ce,71 Broadway,US,New York,United States,,21,"['71 Broadway', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.70788418015889, 'lng': -74.01207237509439}]",40.70788418015889,-74.01207237509439,,10006,NY,Pilo hQ,v-1543773043,
25,Trinity Church,40.7080539,-74.0121939519978,Office,,,,,,,False,4ba7af63f964a52091a939e3,45 Broadway,US,New York,United States,,220,"['45 Broadway', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.706204, 'lng': -74.01313}]",40.706204,-74.01313,,10006,NY,45 Broadway,v-1543773043,
26,Trinity Church,40.7080539,-74.0121939519978,Boat or Ferry,,,,,,,False,4c0a5c7e7e3fc9281168f382,10 South St,US,New York,United States,at Whitehall St,749,"['10 South St (at Whitehall St)', 'New York, NY 10004', 'United States']","[{'label': 'display', 'lat': 40.7013274065428, 'lng': -74.01172807826478}]",40.7013274065428,-74.01172807826478,,10004,NY,Battery Maritime Building,v-1543773043,
27,Trinity Church,40.7080539,-74.0121939519978,Historic Site,,,,,,,False,5597faec498e0197b7c96af2,,US,New York,United States,,40,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.707823, 'lng': -74.012572}]",40.707823,-74.012572,,,NY,Robert Fulton's grave,v-1543773043,
28,Trinity Church,40.7080539,-74.0121939519978,Diner,293350,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/georges-89-greenwich-st-new-york/293350?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=293350,False,49c02175f964a5204b551fe3,89 Greenwich St,US,New York,United States,,111,"['89 Greenwich St', 'New York, NY 10006', 'United States']","[{'label': 'display', 'lat': 40.70789469022385, 'lng': -74.01349950922047}]",40.70789469022385,-74.01349950922047,,10006,NY,George's New York,v-1543773043,86898251
29,Trinity Church,40.7080539,-74.0121939519978,Office,,,,,,,False,4d9ca6c38efaa143ee7b52b7,88 Pine St,US,New York,United States,Maiden lane,19,"['88 Pine St (Maiden lane)', 'New York, NY 10005', 'United States']","[{'label': 'display', 'lat': 40.70804175054672, 'lng': -74.01195760955345}]",40.70804175054672,-74.01195760955345,,10005,NY,QBE,v-1543773043,
0,Old New York County Courthouse,40.713399,-74.0055429477019,Courthouse,,,,,,,False,4af849b1f964a520e00b22e3,52 Chambers St,US,New York,United States,btw Broadway & Centre,23,"['52 Chambers St (btw Broadway & Centre)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.713537009316944, 'lng': -74.00532683791994}]",40.713537009316944,-74.00532683791994,,10007,NY,Tweed Courthouse,v-1543773044,
1,Old New York County Courthouse,40.713399,-74.0055429477019,Park,,,,,,,False,3fd66200f964a520d8f11ee3,17 Park Row,US,New York,United States,btwn Broadway & Centre St,152,"['17 Park Row (btwn Broadway & Centre St)', 'New York, NY 10038', 'United States']",,40.71252377459881,-74.00693081125706,,10038,NY,City Hall Park,v-1543773044,
2,Old New York County Courthouse,40.713399,-74.0055429477019,Metro Station,,,,,,,False,4aaa4e0ef964a520ad5520e3,Centre St,US,New York,United States,Chambers St,112,"['Centre St (Chambers St)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71245948565639, 'lng': -74.00505423545837}]",40.71245948565639,-74.00505423545837,,10007,NY,MTA Subway - Brooklyn Bridge/City Hall/Chambers St (4/5/6/J/Z),v-1543773044,
3,Old New York County Courthouse,40.713399,-74.0055429477019,Government Building,,,,,,,False,4d67d394fd1b8cfa23f722f0,31 Chambers St,US,New York,United States,at Centre St,83,"['31 Chambers St (at Centre St)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71310438787712, 'lng': -74.00463542562773}]",40.71310438787712,-74.00463542562773,,10007,NY,NY City Municipal Archives,v-1543773044,
4,Old New York County Courthouse,40.713399,-74.0055429477019,Government Building,,,,,,,False,4c8e2987daa937045f0d4ab1,52 Chambers St,US,New York,United States,Broadway,27,"['52 Chambers St (Broadway)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.713592946737236, 'lng': -74.00534734942701}]",40.713592946737236,-74.00534734942701,,10007,NY,Department of Education,v-1543773044,
5,Old New York County Courthouse,40.713399,-74.0055429477019,Metro Station,,,,,,,False,4b57b0dff964a520293c28e3,Warren St.,US,New York,United States,at Broadway,117,"['Warren St. (at Broadway)', 'New York, NY 10038', 'United States']","[{'label': 'display', 'lat': 40.71339431394821, 'lng': -74.00693448868766}]",40.71339431394821,-74.00693448868766,,10038,NY,MTA Subway - City Hall (R/W),v-1543773044,
6,Old New York County Courthouse,40.713399,-74.0055429477019,City Hall,,,,,,,False,4a676321f964a52051c91fe3,260 E Broadway,US,New York,United States,at Murray St,87,"['260 E Broadway (at Murray St)', 'New York, NY 10002', 'United States']",,40.712658728604865,-74.00588035583496,,10002,NY,New York City Hall,v-1543773044,186051114
7,Old New York County Courthouse,40.713399,-74.0055429477019,Government Building,,,,,,,False,4edd062d29c2b9122b88986c,1 Centre St Rm 2202 North,US,New York,United States,,184,"['1 Centre St Rm 2202 North', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.713205, 'lng': -74.003372}]",40.713205,-74.003372,,10007,NY,Community Board 1 Manhattan,v-1543773044,
8,Old New York County Courthouse,40.713399,-74.0055429477019,Bank,,,,,,,False,4cd8c8b97d4546884c9beded,261 Broadway,US,New York,United States,Warren St,120,"['261 Broadway (Warren St)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.713756805894825, 'lng': -74.00688546363058}]",40.713756805894825,-74.00688546363058,,10007,NY,Bank Of America,v-1543773044,
9,Old New York County Courthouse,40.713399,-74.0055429477019,Nail Salon,,,,,,,False,54a96a69498e23ff983a71d9,92 Chambers St,US,New York,United States,,218,"['92 Chambers St', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71470634551591, 'lng': -74.00747937465515}]",40.71470634551591,-74.00747937465515,,10007,NY,Abey Nail & Spa,v-1543773044,
10,Old New York County Courthouse,40.713399,-74.0055429477019,Sporting Goods Shop,,,,,,,False,4a8c6b5af964a520ed0d20e3,280 Broadway,US,New York,United States,Chambers St,102,"['280 Broadway (Chambers St)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71419848467429, 'lng': -74.00614192268472}]",40.71419848467429,-74.00614192268472,Civic Center,10007,NY,Modell's Sporting Goods,v-1543773044,
11,Old New York County Courthouse,40.713399,-74.0055429477019,Dance Studio,,,,,,,False,53373f26498e940581c90985,280 Broadway,US,New York,United States,Chambers St,59,"['280 Broadway (Chambers St)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71392316324669, 'lng': -74.0056614920451}]",40.71392316324669,-74.0056614920451,,10007,NY,Gibney Dance Center Downtown,v-1543773044,
12,Old New York County Courthouse,40.713399,-74.0055429477019,Government Building,,,,,,,False,4be416d5d4f7c9b635a32320,280 Broadway,US,New York,United States,Chambers Street,125,"['280 Broadway (Chambers Street)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71448273219212, 'lng': -74.00595243058507}]",40.71448273219212,-74.00595243058507,,10007,NY,NYC Department of Buildings,v-1543773044,
13,Old New York County Courthouse,40.713399,-74.0055429477019,Bike Rental / Bike Share,,,,,,,False,51a16e778bbd0c6641889870,Centre St & Chambers St,US,New York,United States,,75,"['Centre St & Chambers St', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.712790488598394, 'lng': -74.00594983155005}]",40.712790488598394,-74.00594983155005,,,NY,Citi Bike Station,v-1543773044,
14,Old New York County Courthouse,40.713399,-74.0055429477019,Courthouse,,,,,,,False,4bbb4140cf2fc9b69257a202,31 Chambers St,US,New York,United States,at Centre St.,84,"['31 Chambers St (at Centre St.)', 'New York, NY 10007', 'United States']","[{'label': 'display', 'lat': 40.71331707878547, 'lng': -74.00454934813095}]",40.71331707878547,-74.00454934813095,,10007,NY,New York County Surrogate's Court,v-1543773044,
15,Old New York County Courthouse,40.713399,-74.0055429477019,College Bookstore,,,,,,,False,4cd03c85a03a9eb0c158b103,41 Park Row,US,New York,United States,at Spruce St,33,"['41 Park Row (at Spruce St)', 'New York, NY 10038', 'United States']","[{'label': 'display', 'lat': 40.71338917492071, 'lng': -74.00594379881144}]",40.71338917492071,-74.00594379881144,,10038,NY,Barns & Noble at Pace University,v-1543773044,
